file_name,IR_ID,X,Y,Z,Distance
422-122949-0029,132,1.5,0.5,0.6,1.6911534525287764
422-122949-0030,131,1.5,1.0,0.6,1.9
422-122949-0031,158,1.5,-0.5,1.0,1.8708286933869707
422-122949-0033,3,-1.5,1.0,-1.0,2.0615528128088303
422-122949-0035,203,1.5,-0.25,-0.3,1.55
5338-24615-0000,224,0.0,-0.75,0.3,0.8077747210701756
5338-24615-0001,134,1.5,-0.5,0.6,1.6911534525287764
5338-24615-0003,62,1.5,-0.5,-0.3,1.6093476939431082
5338-24615-0006,157,1.5,0.0,1.0,1.8027756377319946
5338-24615-0007,105,1.0,1.5,0.3,1.8275666882497066
5338-24615-0008,122,-1.5,0.5,0.6,1.6911534525287764
5338-24615-0009,47,-1.5,-1.0,-0.6,1.9
5338-24615-0010,151,0.0,1.5,1.0,1.8027756377319946
5338-24615-0011,27,-1.5,1.0,-0.6,1.9
5338-24615-0012,51,-1.5,1.0,-0.3,1.8275666882497066
5338-24615-0013,45,-1.0,-1.5,-0.6,1.9
5338-24640-0000,216,0.0,-1.0,0.0,1.0
5338-24640-0001,122,-1.5,0.5,0.6,1.6911534525287764
5338-24640-0002,65,1.0,-1.5,-0.3,1.8275666882497066
5338-24640-0003,115,0.0,-1.5,0.3,1.5297058540778354
5338-24640-0004,170,-0.75,-1.25,-1.0,1.7677669529663689
5338-24640-0006,125,-1.0,1.5,0.6,1.9
5338-24640-0008,25,-1.5,0.0,-0.6,1.6155494421403511
5338-284437-0000,126,-0.5,1.5,0.6,1.6911534525287764
5338-284437-0001,27,-1.5,1.0,-0.6,1.9
5338-284437-0002,178,-2.0,0.5,-1.0,2.29128784747792
5338-284437-0003,224,0.0,-0.75,0.3,0.8077747210701756
5338-284437-0004,217,-1.75,0.5,0.3,1.8445866745696717
5338-284437-0005,68,-0.5,-1.5,-0.3,1.6093476939431082
5338-284437-0006,33,1.0,1.5,-0.6,1.9
5338-284437-0007,13,1.5,0.0,-1.0,1.8027756377319946
5338-284437-0008,9,1.0,1.5,-1.0,2.0615528128088303
5338-284437-0009,98,-1.5,0.5,0.3,1.6093476939431082
5338-284437-0010,26,-1.5,0.5,-0.6,1.6911534525287764
5338-284437-0011,132,1.5,0.5,0.6,1.6911534525287764
5338-284437-0012,3,-1.5,1.0,-1.0,2.0615528128088303
5338-284437-0013,249,0.75,-1.0,1.0,1.6007810593582121
5338-284437-0014,183,-0.75,-0.75,-0.6,1.218605760695394
5338-284437-0015,220,-0.75,-0.5,0.3,0.95
5338-284437-0016,59,1.5,1.0,-0.3,1.8275666882497066
5338-284437-0017,223,-0.5,-1.0,0.3,1.1575836902790226
5338-284437-0018,111,1.5,-1.0,0.3,1.8275666882497066
5338-284437-0019,156,1.5,0.5,1.0,1.8708286933869707
5338-284437-0020,26,-1.5,0.5,-0.6,1.6911534525287764
5338-284437-0021,143,-1.5,-1.0,0.6,1.9
5338-284437-0022,156,1.5,0.5,1.0,1.8708286933869707
5338-284437-0023,153,1.0,1.5,1.0,2.0615528128088303
5338-284437-0024,25,-1.5,0.0,-0.6,1.6155494421403511
5338-284437-0025,1,-1.5,0.0,-1.0,1.8027756377319946
5338-284437-0027,56,0.5,1.5,-0.3,1.6093476939431082
5338-284437-0028,222,-0.75,-1.25,0.3,1.4882876066137216
5338-284437-0029,84,1.5,0.5,0.0,1.5811388300841898
5338-284437-0030,135,1.5,-1.0,0.6,1.9
5338-284437-0031,104,0.5,1.5,0.3,1.6093476939431082
5338-284437-0032,28,-1.5,1.5,-0.6,2.2045407685048604
5338-284437-0033,227,-0.25,1.0,0.3,1.0735455276791945
5536-43358-0000,226,1.0,0.0,0.3,1.044030650891055
5536-43358-0001,122,-1.5,0.5,0.6,1.6911534525287764
5536-43358-0002,198,-2.0,0.5,-0.3,2.083266665599966
5536-43358-0003,148,-1.5,1.5,1.0,2.345207879911715
5536-43358-0004,220,-0.75,-0.5,0.3,0.95
5536-43358-0006,194,-1.5,-1.25,-0.3,1.975474626513841
5536-43358-0007,113,1.0,-1.5,0.3,1.8275666882497066
5536-43358-0009,13,1.5,0.0,-1.0,1.8027756377319946
5536-43358-0010,10,1.5,1.5,-1.0,2.345207879911715
5536-43358-0011,93,-1.0,-1.5,0.0,1.8027756377319946
5536-43358-0012,28,-1.5,1.5,-0.6,2.2045407685048604
5536-43358-0013,152,0.5,1.5,1.0,1.8708286933869707
5536-43358-0014,82,1.5,1.5,0.0,2.1213203435596424
5536-43358-0015,102,-0.5,1.5,0.3,1.6093476939431082
5536-43358-0016,102,-0.5,1.5,0.3,1.6093476939431082
5536-43358-0019,96,-1.5,-0.5,0.0,1.5811388300841898
5536-43359-0000,181,-2.0,-1.5,-0.6,2.570992026436488
5536-43359-0001,147,-1.5,1.0,1.0,2.0615528128088303
5536-43359-0002,144,-1.5,-0.5,0.6,1.6911534525287764
5536-43359-0004,116,-0.5,-1.5,0.3,1.6093476939431082
5536-43359-0005,109,1.5,0.0,0.3,1.5297058540778354
5536-43359-0006,247,1.75,-0.25,1.0,2.03100960115899
5536-43359-0008,207,-0.75,1.0,0.0,1.25
5536-43359-0009,37,1.5,0.0,-0.6,1.6155494421403511
5536-43359-0010,227,-0.25,1.0,0.3,1.0735455276791945
5536-43359-0012,163,0.0,-1.5,1.0,1.8027756377319946
5536-43359-0013,66,0.5,-1.5,-0.3,1.6093476939431082
5536-43359-0014,137,1.0,-1.5,0.6,1.9
5536-43359-0015,219,-1.5,-0.25,0.3,1.55
5536-43359-0016,240,0.75,-1.5,0.6,1.7811513130556875
5536-43359-0017,92,-0.5,-1.5,0.0,1.5811388300841898
5536-43359-0018,107,1.5,1.0,0.3,1.8275666882497066
5536-43363-0000,143,-1.5,-1.0,0.6,1.9
5536-43363-0001,163,0.0,-1.5,1.0,1.8027756377319946
5536-43363-0002,77,-1.0,1.5,0.0,1.8027756377319946
5536-43363-0003,55,0.0,1.5,-0.3,1.5297058540778354
5536-43363-0004,116,-0.5,-1.5,0.3,1.6093476939431082
5536-43363-0006,220,-0.75,-0.5,0.3,0.95
5536-43363-0007,114,0.5,-1.5,0.3,1.6093476939431082
5536-43363-0008,102,-0.5,1.5,0.3,1.6093476939431082
5536-43363-0010,216,0.0,-1.0,0.0,1.0
5536-43363-0011,185,-2.0,-0.25,-0.6,2.102974084481309
5536-43363-0012,69,-1.0,-1.5,-0.3,1.8275666882497066
5536-43363-0013,206,-2.0,0.75,0.0,2.1360009363293826
5536-43363-0014,108,1.5,0.5,0.3,1.6093476939431082
5536-43363-0015,151,0.0,1.5,1.0,1.8027756377319946
5536-43363-0016,191,1.25,-0.5,-0.6,1.4739402972983675
5536-43363-0017,7,0.0,1.5,-1.0,1.8027756377319946
5536-43363-0018,245,1.0,0.75,1.0,1.6007810593582121
5536-43363-0019,169,-2.0,-1.0,-1.0,2.449489742783178
5694-64025-0000,112,1.5,-1.5,0.3,2.142428528562855
5694-64025-0001,115,0.0,-1.5,0.3,1.5297058540778354
5694-64025-0002,10,1.5,1.5,-1.0,2.345207879911715
5694-64025-0003,6,-0.5,1.5,-1.0,1.8708286933869707
5694-64025-0004,108,1.5,0.5,0.3,1.6093476939431082
5694-64025-0005,228,1.75,1.5,0.3,2.324327859833892
5694-64025-0006,219,-1.5,-0.25,0.3,1.55
5694-64025-0007,236,1.75,1.0,0.6,2.102974084481309
5694-64025-0008,126,-0.5,1.5,0.6,1.6911534525287764
5694-64025-0009,18,0.5,-1.5,-1.0,1.8708286933869707
5694-64025-0011,161,1.0,-1.5,1.0,2.0615528128088303
5694-64025-0012,101,-1.0,1.5,0.3,1.8275666882497066
5694-64025-0013,191,1.25,-0.5,-0.6,1.4739402972983675
5694-64025-0015,231,-0.75,1.0,0.6,1.3865424623862046
5694-64025-0016,146,-1.5,0.5,1.0,1.8708286933869707
5694-64025-0017,89,1.0,-1.5,0.0,1.8027756377319946
5694-64025-0018,168,-1.5,-0.5,1.0,1.8708286933869707
5694-64025-0019,181,-2.0,-1.5,-0.6,2.570992026436488
5694-64025-0020,110,1.5,-0.5,0.3,1.6093476939431082
5694-64025-0021,68,-0.5,-1.5,-0.3,1.6093476939431082
5694-64025-0022,108,1.5,0.5,0.3,1.6093476939431082
5694-64025-0023,62,1.5,-0.5,-0.3,1.6093476939431082
5694-64029-0000,90,0.5,-1.5,0.0,1.5811388300841898
5694-64029-0001,128,0.5,1.5,0.6,1.6911534525287764
5694-64029-0002,136,1.5,-1.5,0.6,2.2045407685048604
5694-64029-0003,9,1.0,1.5,-1.0,2.0615528128088303
5694-64029-0004,232,-1.0,1.25,0.6,1.7095320997278758
5694-64029-0005,222,-0.75,-1.25,0.3,1.4882876066137216
5694-64029-0006,137,1.0,-1.5,0.6,1.9
5694-64029-0007,245,1.0,0.75,1.0,1.6007810593582121
5694-64029-0008,209,-0.25,0.75,0.0,0.7905694150420949
5694-64029-0009,35,1.5,1.0,-0.6,1.9
5694-64029-0010,150,-0.5,1.5,1.0,1.8708286933869707
5694-64029-0011,194,-1.5,-1.25,-0.3,1.975474626513841
5694-64029-0012,100,-1.5,1.5,0.3,2.142428528562855
5694-64029-0013,15,1.5,-1.0,-1.0,2.0615528128088303
5694-64029-0014,21,-1.0,-1.5,-1.0,2.0615528128088303
5694-64029-0015,192,2.0,0.25,-0.6,2.102974084481309
5694-64029-0016,36,1.5,0.5,-0.6,1.6911534525287764
5694-64029-0017,186,-1.75,1.25,-0.6,2.2327113561766105
5694-64029-0018,50,-1.5,0.5,-0.3,1.6093476939431082
5694-64029-0019,231,-0.75,1.0,0.6,1.3865424623862046
5694-64029-0021,240,0.75,-1.5,0.6,1.7811513130556875
5694-64029-0022,154,1.5,1.5,1.0,2.345207879911715
5694-64029-0023,240,0.75,-1.5,0.6,1.7811513130556875
5694-64029-0024,155,1.5,1.0,1.0,2.0615528128088303
5694-64029-0025,106,1.5,1.5,0.3,2.142428528562855
5694-64029-0026,140,-0.5,-1.5,0.6,1.6911534525287764
5694-64029-0027,46,-1.5,-1.5,-0.6,2.2045407685048604
5694-64029-0028,77,-1.0,1.5,0.0,1.8027756377319946
5694-64029-0029,241,-1.75,0.75,1.0,2.1505813167606567
5694-64029-0030,24,-1.5,-0.5,-1.0,1.8708286933869707
5694-64029-0031,29,-1.0,1.5,-0.6,1.9
5694-64029-0032,245,1.0,0.75,1.0,1.6007810593582121
5694-64038-0000,213,1.25,-0.25,0.0,1.2747548783981961
5694-64038-0001,12,1.5,0.5,-1.0,1.8708286933869707
5694-64038-0002,86,1.5,-0.5,0.0,1.5811388300841898
5694-64038-0003,71,-1.5,-1.0,-0.3,1.8275666882497066
5694-64038-0004,173,1.75,-0.25,-1.0,2.03100960115899
5694-64038-0005,107,1.5,1.0,0.3,1.8275666882497066
5694-64038-0006,216,0.0,-1.0,0.0,1.0
5694-64038-0007,44,-0.5,-1.5,-0.6,1.6911534525287764
5694-64038-0008,71,-1.5,-1.0,-0.3,1.8275666882497066
5694-64038-0009,4,-1.5,1.5,-1.0,2.345207879911715
5694-64038-0010,226,1.0,0.0,0.3,1.044030650891055
5694-64038-0011,127,0.0,1.5,0.6,1.6155494421403511
5694-64038-0012,32,0.5,1.5,-0.6,1.6911534525287764
5694-64038-0013,212,1.75,0.0,0.0,1.75
5694-64038-0014,162,0.5,-1.5,1.0,1.8708286933869707
5694-64038-0015,98,-1.5,0.5,0.3,1.6093476939431082
5694-64038-0016,251,-1.25,-1.25,1.0,2.03100960115899
5694-64038-0018,56,0.5,1.5,-0.3,1.6093476939431082
5694-64038-0019,57,1.0,1.5,-0.3,1.8275666882497066
5694-64038-0020,231,-0.75,1.0,0.6,1.3865424623862046
5694-64038-0021,251,-1.25,-1.25,1.0,2.03100960115899
5694-64038-0023,54,-0.5,1.5,-0.3,1.6093476939431082
5694-64038-0024,205,-2.0,0.0,0.0,2.0
5694-64038-0025,70,-1.5,-1.5,-0.3,2.142428528562855
5895-34615-0000,199,-1.5,1.25,-0.3,1.975474626513841
5895-34615-0001,210,0.5,1.0,0.0,1.118033988749895
5895-34615-0002,73,-1.5,0.0,0.0,1.5
5895-34615-0003,89,1.0,-1.5,0.0,1.8027756377319946
5895-34615-0005,26,-1.5,0.5,-0.6,1.6911534525287764
5895-34615-0006,22,-1.5,-1.5,-1.0,2.345207879911715
5895-34615-0007,166,-1.5,-1.5,1.0,2.345207879911715
5895-34615-0008,195,-1.0,-0.75,-0.3,1.285496013218244
5895-34615-0009,121,-1.5,0.0,0.6,1.6155494421403511
5895-34615-0010,210,0.5,1.0,0.0,1.118033988749895
5895-34615-0011,9,1.0,1.5,-1.0,2.0615528128088303
5895-34615-0012,162,0.5,-1.5,1.0,1.8708286933869707
5895-34615-0013,172,1.25,-1.5,-1.0,2.1937410968480306
5895-34615-0014,43,0.0,-1.5,-0.6,1.6155494421403511
5895-34615-0015,220,-0.75,-0.5,0.3,0.95
5895-34615-0017,233,-0.75,1.25,0.6,1.5763882770434445
5895-34615-0018,217,-1.75,0.5,0.3,1.8445866745696717
5895-34615-0019,133,1.5,0.0,0.6,1.6155494421403511
5895-34615-0020,189,0.25,0.75,-0.6,0.9924716620639604
5895-34622-0000,206,-2.0,0.75,0.0,2.1360009363293826
5895-34622-0001,234,-0.5,1.25,0.6,1.4739402972983675
5895-34622-0002,7,0.0,1.5,-1.0,1.8027756377319946
5895-34622-0003,62,1.5,-0.5,-0.3,1.6093476939431082
5895-34622-0004,147,-1.5,1.0,1.0,2.0615528128088303
5895-34622-0005,125,-1.0,1.5,0.6,1.9
5895-34622-0006,120,-1.5,-0.5,0.3,1.6093476939431082
5895-34622-0007,212,1.75,0.0,0.0,1.75
5895-34622-0008,203,1.5,-0.25,-0.3,1.55
5895-34622-0009,226,1.0,0.0,0.3,1.044030650891055
5895-34622-0010,215,0.75,-1.5,0.0,1.6770509831248424
5895-34622-0012,223,-0.5,-1.0,0.3,1.1575836902790226
5895-34622-0014,186,-1.75,1.25,-0.6,2.2327113561766105
5895-34622-0015,188,-1.25,0.75,-0.6,1.5763882770434445
5895-34622-0016,129,1.0,1.5,0.6,1.9
5895-34622-0017,7,0.0,1.5,-1.0,1.8027756377319946
5895-34622-0018,77,-1.0,1.5,0.0,1.8027756377319946
5895-34622-0019,150,-0.5,1.5,1.0,1.8708286933869707
5895-34622-0020,131,1.5,1.0,0.6,1.9
5895-34622-0021,202,1.0,0.5,-0.3,1.1575836902790226
5895-34622-0022,128,0.5,1.5,0.6,1.6911534525287764
5895-34622-0023,103,0.0,1.5,0.3,1.5297058540778354
5895-34629-0000,116,-0.5,-1.5,0.3,1.6093476939431082
5895-34629-0001,64,1.5,-1.5,-0.3,2.142428528562855
5895-34629-0002,111,1.5,-1.0,0.3,1.8275666882497066
5895-34629-0003,94,-1.5,-1.5,0.0,2.1213203435596424
5895-34629-0004,201,0.0,1.25,-0.3,1.285496013218244
5895-34629-0005,60,1.5,0.5,-0.3,1.6093476939431082
5895-34629-0006,252,-1.5,-1.25,1.0,2.1937410968480306
5895-34629-0007,199,-1.5,1.25,-0.3,1.975474626513841
5895-34629-0008,240,0.75,-1.5,0.6,1.7811513130556875
5895-34629-0009,183,-0.75,-0.75,-0.6,1.218605760695394
5895-34629-0010,210,0.5,1.0,0.0,1.118033988749895
5895-34629-0011,12,1.5,0.5,-1.0,1.8708286933869707
5895-34629-0012,126,-0.5,1.5,0.6,1.6911534525287764
5895-34629-0013,239,1.75,-1.25,0.6,2.2327113561766105
5895-34629-0014,196,-0.25,-0.75,-0.3,0.8455767262643882
5895-34629-0015,241,-1.75,0.75,1.0,2.1505813167606567
5895-34629-0016,232,-1.0,1.25,0.6,1.7095320997278758
5895-34629-0017,109,1.5,0.0,0.3,1.5297058540778354
5895-34629-0018,163,0.0,-1.5,1.0,1.8027756377319946
5895-34629-0019,122,-1.5,0.5,0.6,1.6911534525287764
5895-34629-0020,78,-0.5,1.5,0.0,1.5811388300841898
5895-34629-0021,69,-1.0,-1.5,-0.3,1.8275666882497066
5895-34629-0022,17,1.0,-1.5,-1.0,2.0615528128088303
5895-34629-0023,219,-1.5,-0.25,0.3,1.55
5895-34629-0024,76,-1.5,1.5,0.0,2.1213203435596424
5895-34629-0025,180,-1.25,1.25,-1.0,2.03100960115899
5895-34629-0027,221,-0.5,-0.75,0.3,0.95
5895-34629-0028,231,-0.75,1.0,0.6,1.3865424623862046
5895-34629-0029,211,1.75,1.5,0.0,2.3048861143232218
5895-34629-0030,133,1.5,0.0,0.6,1.6155494421403511
5895-34629-0031,87,1.5,-1.0,0.0,1.8027756377319946
5895-34629-0032,241,-1.75,0.75,1.0,2.1505813167606567
5895-34629-0033,18,0.5,-1.5,-1.0,1.8708286933869707
6241-61943-0000,111,1.5,-1.0,0.3,1.8275666882497066
6241-61943-0001,249,0.75,-1.0,1.0,1.6007810593582121
6241-61943-0002,33,1.0,1.5,-0.6,1.9
6241-61943-0003,11,1.5,1.0,-1.0,2.0615528128088303
6241-61943-0004,164,-0.5,-1.5,1.0,1.8708286933869707
6241-61943-0005,252,-1.5,-1.25,1.0,2.1937410968480306
6241-61943-0006,119,-1.5,-1.0,0.3,1.8275666882497066
6241-61943-0007,177,-1.25,0.25,-1.0,1.620185174601965
6241-61943-0008,199,-1.5,1.25,-0.3,1.975474626513841
6241-61943-0009,197,-1.5,0.25,-0.3,1.55
6241-61943-0010,244,0.75,0.5,1.0,1.346291201783626
6241-61943-0011,29,-1.0,1.5,-0.6,1.9
6241-61943-0012,160,1.5,-1.5,1.0,2.345207879911715
6241-61943-0013,198,-2.0,0.5,-0.3,2.083266665599966
6241-61943-0014,148,-1.5,1.5,1.0,2.345207879911715
6241-61943-0015,231,-0.75,1.0,0.6,1.3865424623862046
6241-61943-0016,75,-1.5,1.0,0.0,1.8027756377319946
6241-61943-0017,181,-2.0,-1.5,-0.6,2.570992026436488
6241-61943-0018,83,1.5,1.0,0.0,1.8027756377319946
6241-61943-0019,169,-2.0,-1.0,-1.0,2.449489742783178
6241-61943-0020,139,0.0,-1.5,0.6,1.6155494421403511
6241-61943-0021,131,1.5,1.0,0.6,1.9
6241-61943-0022,82,1.5,1.5,0.0,2.1213203435596424
6241-61943-0023,251,-1.25,-1.25,1.0,2.03100960115899
6241-61943-0024,175,0.75,1.25,-1.0,1.7677669529663689
6241-61943-0025,237,2.0,1.0,0.6,2.3151673805580453
6241-61943-0026,130,1.5,1.5,0.6,2.2045407685048604
6241-61946-0000,24,-1.5,-0.5,-1.0,1.8708286933869707
6241-61946-0001,48,-1.5,-0.5,-0.6,1.6911534525287764
6241-61946-0002,129,1.0,1.5,0.6,1.9
6241-61946-0003,158,1.5,-0.5,1.0,1.8708286933869707
6241-61946-0004,161,1.0,-1.5,1.0,2.0615528128088303
6241-61946-0005,49,-1.5,0.0,-0.3,1.5297058540778354
6241-61946-0006,194,-1.5,-1.25,-0.3,1.975474626513841
6241-61946-0007,149,-1.0,1.5,1.0,2.0615528128088303
6241-61946-0008,215,0.75,-1.5,0.0,1.6770509831248424
6241-61946-0009,98,-1.5,0.5,0.3,1.6093476939431082
6241-61946-0010,54,-0.5,1.5,-0.3,1.6093476939431082
6241-61946-0011,120,-1.5,-0.5,0.3,1.6093476939431082
6241-61946-0012,35,1.5,1.0,-0.6,1.9
6241-61946-0013,165,-1.0,-1.5,1.0,2.0615528128088303
6241-61946-0014,131,1.5,1.0,0.6,1.9
6241-61946-0015,164,-0.5,-1.5,1.0,1.8708286933869707
6241-61946-0016,180,-1.25,1.25,-1.0,2.03100960115899
6241-61946-0017,248,0.75,-0.75,1.0,1.4577379737113252
6241-61946-0018,32,0.5,1.5,-0.6,1.6911534525287764
6241-61946-0019,59,1.5,1.0,-0.3,1.8275666882497066
6241-61946-0020,76,-1.5,1.5,0.0,2.1213203435596424
6241-61946-0021,17,1.0,-1.5,-1.0,2.0615528128088303
6241-61946-0022,102,-0.5,1.5,0.3,1.6093476939431082
6241-61946-0023,156,1.5,0.5,1.0,1.8708286933869707
6241-66616-0000,61,1.5,0.0,-0.3,1.5297058540778354
6241-66616-0001,160,1.5,-1.5,1.0,2.345207879911715
6241-66616-0002,28,-1.5,1.5,-0.6,2.2045407685048604
6241-66616-0003,9,1.0,1.5,-1.0,2.0615528128088303
6241-66616-0004,235,0.75,0.75,0.6,1.218605760695394
6241-66616-0005,208,-0.5,0.75,0.0,0.9013878188659973
6241-66616-0006,179,-2.0,1.0,-1.0,2.449489742783178
6241-66616-0007,21,-1.0,-1.5,-1.0,2.0615528128088303
6241-66616-0009,10,1.5,1.5,-1.0,2.345207879911715
6241-66616-0010,145,-1.5,0.0,1.0,1.8027756377319946
6241-66616-0011,185,-2.0,-0.25,-0.6,2.102974084481309
6241-66616-0012,50,-1.5,0.5,-0.3,1.6093476939431082
6241-66616-0013,108,1.5,0.5,0.3,1.6093476939431082
6241-66616-0014,206,-2.0,0.75,0.0,2.1360009363293826
6241-66616-0015,97,-1.5,0.0,0.3,1.5297058540778354
6241-66616-0016,110,1.5,-0.5,0.3,1.6093476939431082
6241-66616-0017,220,-0.75,-0.5,0.3,0.95
6241-66616-0018,212,1.75,0.0,0.0,1.75
6241-66616-0019,133,1.5,0.0,0.6,1.6155494421403511
6241-66616-0020,176,-0.5,0.75,-1.0,1.346291201783626
6241-66616-0021,74,-1.5,0.5,0.0,1.5811388300841898
6241-66616-0022,246,1.5,0.75,1.0,1.9525624189766635
6241-66616-0023,38,1.5,-0.5,-0.6,1.6911534525287764
6241-66616-0024,27,-1.5,1.0,-0.6,1.9
6241-66616-0025,247,1.75,-0.25,1.0,2.03100960115899
6295-244435-0000,234,-0.5,1.25,0.6,1.4739402972983675
6295-244435-0001,94,-1.5,-1.5,0.0,2.1213203435596424
6295-244435-0002,213,1.25,-0.25,0.0,1.2747548783981961
6295-244435-0003,74,-1.5,0.5,0.0,1.5811388300841898
6295-244435-0005,129,1.0,1.5,0.6,1.9
6295-244435-0006,154,1.5,1.5,1.0,2.345207879911715
6295-244435-0007,240,0.75,-1.5,0.6,1.7811513130556875
6295-244435-0009,217,-1.75,0.5,0.3,1.8445866745696717
6295-244435-0010,28,-1.5,1.5,-0.6,2.2045407685048604
6295-244435-0011,6,-0.5,1.5,-1.0,1.8708286933869707
6295-244435-0012,20,-0.5,-1.5,-1.0,1.8708286933869707
6295-244435-0013,58,1.5,1.5,-0.3,2.142428528562855
6295-244435-0014,161,1.0,-1.5,1.0,2.0615528128088303
6295-244435-0015,168,-1.5,-0.5,1.0,1.8708286933869707
6295-244435-0016,226,1.0,0.0,0.3,1.044030650891055
6295-244435-0017,2,-1.5,0.5,-1.0,1.8708286933869707
6295-244435-0018,238,1.5,-0.75,0.6,1.7811513130556875
6295-244435-0019,229,-2.0,0.0,0.6,2.08806130178211
6295-244435-0020,229,-2.0,0.0,0.6,2.08806130178211
6295-244435-0021,110,1.5,-0.5,0.3,1.6093476939431082
6295-244435-0022,230,-1.5,-0.25,0.6,1.6347782724271815
6295-244435-0023,161,1.0,-1.5,1.0,2.0615528128088303
6295-244435-0024,5,-1.0,1.5,-1.0,2.0615528128088303
6295-244435-0025,46,-1.5,-1.5,-0.6,2.2045407685048604
6295-244435-0026,142,-1.5,-1.5,0.6,2.2045407685048604
6295-244435-0027,63,1.5,-1.0,-0.3,1.8275666882497066
6295-244435-0028,248,0.75,-0.75,1.0,1.4577379737113252
6295-244435-0029,5,-1.0,1.5,-1.0,2.0615528128088303
6295-244435-0030,73,-1.5,0.0,0.0,1.5
6295-244435-0031,173,1.75,-0.25,-1.0,2.03100960115899
6295-244435-0032,62,1.5,-0.5,-0.3,1.6093476939431082
6295-244435-0033,236,1.75,1.0,0.6,2.102974084481309
6295-244435-0034,230,-1.5,-0.25,0.6,1.6347782724271815
6295-244435-0035,147,-1.5,1.0,1.0,2.0615528128088303
6295-244435-0036,31,0.0,1.5,-0.6,1.6155494421403511
6295-244435-0037,247,1.75,-0.25,1.0,2.03100960115899
6295-244435-0038,70,-1.5,-1.5,-0.3,2.142428528562855
6295-244435-0039,29,-1.0,1.5,-0.6,1.9
6295-244435-0040,133,1.5,0.0,0.6,1.6155494421403511
6295-64301-0001,161,1.0,-1.5,1.0,2.0615528128088303
6295-64301-0002,132,1.5,0.5,0.6,1.6911534525287764
6295-64301-0003,218,-1.5,0.25,0.3,1.55
6295-64301-0004,153,1.0,1.5,1.0,2.0615528128088303
6295-64301-0005,94,-1.5,-1.5,0.0,2.1213203435596424
6295-64301-0006,226,1.0,0.0,0.3,1.044030650891055
6295-64301-0007,74,-1.5,0.5,0.0,1.5811388300841898
6295-64301-0008,94,-1.5,-1.5,0.0,2.1213203435596424
6295-64301-0009,128,0.5,1.5,0.6,1.6911534525287764
6295-64301-0010,165,-1.0,-1.5,1.0,2.0615528128088303
6295-64301-0011,187,-1.5,0.75,-0.6,1.7811513130556875
6295-64301-0012,222,-0.75,-1.25,0.3,1.4882876066137216
6295-64301-0013,9,1.0,1.5,-1.0,2.0615528128088303
6295-64301-0014,46,-1.5,-1.5,-0.6,2.2045407685048604
6295-64301-0015,30,-0.5,1.5,-0.6,1.6911534525287764
6295-64301-0016,149,-1.0,1.5,1.0,2.0615528128088303
6295-64301-0017,106,1.5,1.5,0.3,2.142428528562855
6295-64301-0018,40,1.5,-1.5,-0.6,2.2045407685048604
6295-64301-0019,234,-0.5,1.25,0.6,1.4739402972983675
6295-64301-0020,12,1.5,0.5,-1.0,1.8708286933869707
6295-64301-0021,219,-1.5,-0.25,0.3,1.55
6295-64301-0022,228,1.75,1.5,0.3,2.324327859833892
6295-64301-0024,153,1.0,1.5,1.0,2.0615528128088303
6295-64301-0025,8,0.5,1.5,-1.0,1.8708286933869707
6295-64301-0026,118,-1.5,-1.5,0.3,2.142428528562855
6295-64301-0027,65,1.0,-1.5,-0.3,1.8275666882497066
6295-64301-0028,48,-1.5,-0.5,-0.6,1.6911534525287764
6295-64301-0029,37,1.5,0.0,-0.6,1.6155494421403511
6295-64301-0030,167,-1.5,-1.0,1.0,2.0615528128088303
6295-64301-0031,18,0.5,-1.5,-1.0,1.8708286933869707
6295-64301-0032,125,-1.0,1.5,0.6,1.9
6313-66125-0000,91,0.0,-1.5,0.0,1.5
6313-66125-0001,101,-1.0,1.5,0.3,1.8275666882497066
6313-66125-0002,182,-1.25,-1.25,-0.6,1.8668154702594468
6313-66125-0003,229,-2.0,0.0,0.6,2.08806130178211
6313-66125-0004,86,1.5,-0.5,0.0,1.5811388300841898
6313-66125-0005,131,1.5,1.0,0.6,1.9
6313-66125-0006,166,-1.5,-1.5,1.0,2.345207879911715
6313-66125-0007,125,-1.0,1.5,0.6,1.9
6313-66125-0008,248,0.75,-0.75,1.0,1.4577379737113252
6313-66125-0009,135,1.5,-1.0,0.6,1.9
6313-66125-0010,117,-1.0,-1.5,0.3,1.8275666882497066
6313-66125-0011,224,0.0,-0.75,0.3,0.8077747210701756
6313-66125-0012,143,-1.5,-1.0,0.6,1.9
6313-66125-0013,49,-1.5,0.0,-0.3,1.5297058540778354
6313-66125-0014,225,1.0,-0.5,0.3,1.1575836902790226
6313-66125-0015,5,-1.0,1.5,-1.0,2.0615528128088303
6313-66125-0016,247,1.75,-0.25,1.0,2.03100960115899
6313-66125-0017,238,1.5,-0.75,0.6,1.7811513130556875
6313-66125-0018,227,-0.25,1.0,0.3,1.0735455276791945
6313-66125-0019,35,1.5,1.0,-0.6,1.9
6313-66125-0020,247,1.75,-0.25,1.0,2.03100960115899
6313-66125-0021,173,1.75,-0.25,-1.0,2.03100960115899
6313-66125-0022,2,-1.5,0.5,-1.0,1.8708286933869707
6313-66125-0023,187,-1.5,0.75,-0.6,1.7811513130556875
6313-66125-0024,82,1.5,1.5,0.0,2.1213203435596424
6313-66125-0025,68,-0.5,-1.5,-0.3,1.6093476939431082
